id,toxic,severe_toxic,obscene,threat,insult,identity_hate
Barnabys_Choice,0.2269489524713284,0.011831259234965598,0.07164362767220449,0.004537447710549148,0.09621860514462939,0.01346795005897464
neuhmz,0.08210016223832668,0.007473673404726957,0.04010216975430616,0.0035023949698845314,0.040513316632304334,0.00931618090467512
Throwawayihatenaming,0.6127602926724974,0.01766955264293456,0.29906747912097237,0.0045514399281784785,0.21763824363310375,0.015128046333604189
sirenstranded,0.14480243034796564,0.01009527928624171,0.05584552183601195,0.004370068529019756,0.05136341360649577,0.010965456545834664
Fiending4Krokodil,0.06621022428433943,0.007336794234770207,0.03655463622556937,0.003618953546774659,0.03506072143513726,0.008608285653239255
BawsDaddy,0.08009337986578076,0.009247848140622992,0.04013850478594313,0.0037305980355269545,0.03884674834549148,0.010244817820063243
zenchowdah,0.06716651210874346,0.006513142046198381,0.027311483657200916,0.003192493001242136,0.024968161320542942,0.007816580865409364
 ,0.09484387831039938,0.009371269406348222,0.039194860064915654,0.003641578234005288,0.044934752218097465,0.008957515285213335
BawsDaddy,0.16914120033211413,0.007678159631600455,0.0527673048711443,0.003948114328158249,0.061472404913608135,0.009838273898167379
Barnabys_Choice,0.14584112232255125,0.009118436220614421,0.044065104807048075,0.004112232421717394,0.056923590274429156,0.010280268910193428
welshwelsh,0.13136209360871742,0.005987908616035726,0.03819581660342586,0.005288721957134946,0.040989918976998205,0.008065195541391844
Barnabys_Choice,0.05429099923031236,0.005005360520526249,0.022547764156770803,0.0029613631845025797,0.02113732241661446,0.007212426793639435
betaking12,0.04236307685841609,0.005951055345073741,0.02388437681441053,0.0029894717968403186,0.021741297475082317,0.007293045889345575
Barnabys_Choice,0.050408301265809294,0.006813405184727713,0.02588631446549317,0.0033491912522890044,0.026892075633618128,0.008116689420962678
I_Am_Lrrr_Of_OP8,0.06314345658292339,0.006769069793087705,0.02833216842999221,0.0033422484801706657,0.028304056604887034,0.008034076414327565
Barnabys_Choice,0.0551072653831279,0.006101733218246905,0.028205004211031108,0.0033403004939185884,0.026513293035492252,0.007801011518902318
I_Am_Lrrr_Of_OP8,0.07711977168345023,0.005754832638861914,0.0286999351545089,0.0032176270819679956,0.028409640844048584,0.007123628900412526
Barnabys_Choice,0.11351181616341595,0.006084999331065099,0.04168373237721456,0.0036420454632838184,0.04905908605935375,0.007606092835547761
hamhamsg,0.08518588541907665,0.00849541447196336,0.03742936494270225,0.003454029600961491,0.038501183398379074,0.008336421266022756
Barnabys_Choice,0.05003052776457665,0.007052136996976837,0.02796588971995116,0.0033762863183543794,0.025843804477806313,0.007978366931789885
hamhamsg,0.027425094149437244,0.004068179092157541,0.018222702398503515,0.0024941188391728744,0.0138105848270679,0.00589155510399122
Barnabys_Choice,0.0641597928360826,0.00729486808320686,0.027592715989623054,0.0035666743558291692,0.028944417951237002,0.008187807044772101
hamhamsg,0.042974353015487625,0.005592853924921998,0.020942156586241056,0.003002550718550231,0.02006994457134571,0.007581206828365112
Barnabys_Choice,0.06432733536207785,0.0062654189432028995,0.033232744833522926,0.003293961827957811,0.03256949340947119,0.008264215716144632
hamhamsg,0.024113995758990214,0.0044515165274880125,0.015516873133952126,0.0028367895493082297,0.013773110113699317,0.005655299790282715
Barnabys_Choice,0.026665472299129335,0.0035872795676544526,0.014747450145964599,0.002521822722005581,0.013675047516447823,0.005076142450557415
hamhamsg,0.16365671967851567,0.00673868355049653,0.05218886654528133,0.0031610905853404307,0.0680690331652689,0.009428469947434086
Barnabys_Choice,0.057959950023387996,0.006732564541946508,0.02588800017383368,0.0032203252540108423,0.028398855359605922,0.007127344250210414
hamhamsg,0.1681917620503275,0.0067184108450714704,0.05455813111889272,0.003866971101457488,0.05049898336314165,0.007829122685431936
Barnabys_Choice,0.026231889988942936,0.004593287956415055,0.013793038670027177,0.0027141142983284176,0.013847327699268068,0.0060568255393997515
Barnabys_Choice,0.03893085615988167,0.005923782608244256,0.024990097789952107,0.002878594508348432,0.019818636782613374,0.007239939043332946
Barnabys_Choice,0.12838334579981375,0.007938784491179728,0.0662591256154367,0.0036147517122206855,0.04777711057131182,0.009152321242593396
Barnabys_Choice,0.19642209715345166,0.006878684689140989,0.07451307794795815,0.003452120231757802,0.07462523711225656,0.009187279354674753
T3hoofs,0.1220136178843494,0.0055065513452116025,0.03418077929713259,0.00319751890052965,0.03670066892740343,0.008433218532318883
Barnabys_Choice,0.10308835221936984,0.005348812030097563,0.03041864590990366,0.0030465036722886404,0.031090375812727947,0.00827512661541679
T3hoofs,0.0891641140357273,0.005516192037134419,0.038288143947304794,0.003024518877478623,0.04117890100066195,0.008420765199426632
Barnabys_Choice,0.08076745194024448,0.006863415600995326,0.031428311518706946,0.0032995927221809757,0.03347307045354594,0.008471807925851838
T3hoofs,0.1009225560043147,0.006077081976846205,0.035484305045738185,0.004084489067110047,0.03576572191836538,0.008454378549765383
Barnabys_Choice,0.09616745241504727,0.007468468532462913,0.03752184753027417,0.00410641898134596,0.03532516140629422,0.009091633852279053
Familiar_Owl,0.07544379080438345,0.006952102520960521,0.030169401546475568,0.0036255334567074048,0.02995944256755179,0.008847113534870669
Barnabys_Choice,0.06423573333525369,0.00525783473388815,0.02626290156033482,0.0030233278032914565,0.02550126530041097,0.007446598432569533
Familiar_Owl,0.16878958148205606,0.008329891369608966,0.066313589905031,0.0034716976431514728,0.07285525273357368,0.007611028099540506
Barnabys_Choice,0.20379205710301096,0.011146594976953614,0.06170677255685036,0.0045162988073036954,0.07323391131702967,0.012170558650576245
-RUSSIAN-HACKER-,0.11876475980711557,0.005153325991750141,0.034366171746194996,0.003314019239833582,0.035784512283473284,0.009903924444973036
T3hoofs,0.3242932026973092,0.01203296484185611,0.15360617707988683,0.004286574293144561,0.1065894061514794,0.01729192194829785
-RUSSIAN-HACKER-,0.10870158089294499,0.005596861426073175,0.03809475418036585,0.003246301078253304,0.044298184657179815,0.010748398714838969
T3hoofs,0.1316347298957657,0.00915216088916657,0.06308682772920786,0.0036881808550279396,0.06625867466406976,0.011559160082448826
the_blur,0.08749667899715059,0.006557086556696288,0.0350579540767507,0.0037597710717711423,0.03723972795480543,0.01039917975861765
T3hoofs,0.13011546469804292,0.0070960091339798016,0.04513562150292378,0.005643088443477653,0.04838361418885388,0.012235214260971536
the_blur,0.045601527313027225,0.005646640357997152,0.023792961495947885,0.003284228043055302,0.022320797748333364,0.008904633921275178
I_Am_Lrrr_Of_OP8,0.06594506566361615,0.006505605752170532,0.02869739018754414,0.0032698729381055156,0.029068833038529734,0.008503280610142761
-RUSSIAN-HACKER-,0.11251332831044955,0.00846631656533211,0.043135619870761865,0.00370044137293404,0.0524882357143223,0.01063467631214245
I_Am_Lrrr_Of_OP8,0.0880724398594972,0.005564442219085072,0.031404415281896275,0.003457788773656986,0.035089745573689324,0.007954354345057204
-RUSSIAN-HACKER-,0.41691074972194114,0.016890215551834353,0.17351977899293258,0.0047596883793523835,0.14712121604827322,0.016304005237891373
DaGoz,0.07655593480657294,0.00986204891006473,0.040728520189761294,0.0037233479947336684,0.03722915669063962,0.010009126176730491
tstrimple,0.05961985268352306,0.0071330943032565704,0.030456624665314583,0.003192306321921906,0.030040620797395844,0.007904790397149818
Fiending4Krokodil,0.05110317245000024,0.004753307029639709,0.022416912750901425,0.002591071682050726,0.021968876249337264,0.006355725919820972
BawsDaddy,0.06588592831355346,0.007052849477755394,0.02862370770613474,0.0037689620229645203,0.03310723862188097,0.007946318990282265
tstrimple,0.07915007789643183,0.005880417764993958,0.033839581950664444,0.003111697658072547,0.03526098393178096,0.007931935936709416
welshwelsh,0.10515034038435603,0.005265395708723841,0.034722934534640426,0.003315607596414231,0.0369399534202056,0.008444586914777428
Saxit,0.07944192648550276,0.00602303244885757,0.029568137622069463,0.0036124758420376713,0.03137270963944636,0.007625173833297995
zenchowdah,0.05607467682243239,0.006732125719720865,0.027162405473319808,0.003223011958536568,0.027364954675334438,0.00815815776457151
welshwelsh,0.052117167733213766,0.004772138052541798,0.022087351489308415,0.0029412084384955023,0.02309746140887402,0.007372672458023605
zenchowdah,0.02916294053214905,0.004694102096583516,0.019329200205768306,0.0029065604232750676,0.01665702927775993,0.006166517970834105
filmantopia,0.04997072783970459,0.0065265566390193186,0.023954908140603474,0.0034653534224290032,0.023353270596365234,0.007465051872311085
jaxcs,0.3011918683593388,0.009602096816566772,0.06803571454972099,0.00796204486582634,0.0770933863282952,0.011342860756892774
LemTheLemon,0.03289343722140666,0.006816742791598468,0.018125370599199903,0.003201096403559244,0.01899400292235471,0.007538718046887725
jaxcs,0.08602350182772138,0.008217519311661517,0.034683678489623955,0.0036827274631830074,0.04325192627035898,0.00894351904314781
jonathansharman,0.1727337000476373,0.010204849348237906,0.04660820977477676,0.00912132518459449,0.04871818608458159,0.010410019293170203
jaxcs,0.1354540244980013,0.0067814162220643905,0.035171267542347756,0.005908525699494464,0.040699443786025934,0.0091844491038887
jonathansharman,0.06476939607673159,0.00742858515725234,0.029406892572477167,0.0032535641770980676,0.030932450005514606,0.008550890318199996
jaxcs,0.08241769000406561,0.008030505666666918,0.03547934871098255,0.0035007786528101735,0.03501549619951725,0.009474343331287877
Ugsley,0.11284487844359044,0.011007746332363086,0.05056527918074289,0.0038006065541392542,0.04968098706129961,0.012405475334793106
Barnabys_Choice,0.11119264682572323,0.007888357957778801,0.04887731522325861,0.0038636736022550204,0.04526193184969238,0.01006689870993846
MisterJose,0.1528737935238629,0.010515829935755155,0.0451797204158339,0.008091766499246877,0.049672144132182364,0.012057516514873131
FirstDimensionFilms,0.09721342113739524,0.008171049903530686,0.03994608683036565,0.003402235181742464,0.04298508125713942,0.010593963970541744
comeherebob,0.06933444038325617,0.005414693582580864,0.02973469561685299,0.003540300807962507,0.025202560742818788,0.007020339186147715
 ,0.09484387831039938,0.009371269406348222,0.039194860064915654,0.003641578234005288,0.044934752218097465,0.008957515285213335
MisterJose,0.07171976194839662,0.008197680467479863,0.03664233394883556,0.003709789218909443,0.03763887908132123,0.010104817254881956
 ,0.09484387831039938,0.009371269406348222,0.039194860064915654,0.003641578234005288,0.044934752218097465,0.008957515285213335
MisterJose,0.013793507263812644,0.0064215440298820235,0.011647010551002849,0.0030796426064730324,0.012190158269308866,0.006495209995913758
I_Fart_Liquids,0.0400815746368025,0.00461093813011371,0.019523905658627497,0.002589375224461257,0.019561686671976348,0.006998584474218999
comeherebob,0.03766202168514087,0.006146965351694034,0.020254328080943462,0.0028392329460605326,0.019098896955440977,0.007015548486093189
oldbrokenrecord,0.09466869698023181,0.008937905503684057,0.03738790369873467,0.005961263091282766,0.03447586005115609,0.009954128292769846
FUCK_THE_THALMOR,0.33635399915409564,0.015375599973298957,0.10681509873067518,0.006241629387268632,0.1292366636759548,0.014589869593026291
oldbrokenrecord,0.20576619594708043,0.008677826963638197,0.07230744666119425,0.004278738648537095,0.060800283398204986,0.010479167972819692
comeherebob,0.03317735459817316,0.0035202070035795807,0.016504762480649596,0.0024790201866296373,0.012355486786331808,0.005253719551850692
forrealsiesnotabot,0.10931009497049866,0.00816872527822091,0.047657573551625816,0.0036660994385375235,0.039384977873956964,0.009480138376537946
yadonkey,0.1200916844821189,0.010160167146430405,0.043467020579637916,0.00394253350014467,0.04478975652038658,0.011782763818454157
the_blur,0.10992925446734705,0.009437712312229007,0.042181152097936755,0.0038694007247867153,0.04402350508130376,0.011429384855114261
Chroma_Noise,0.1742208154738279,0.009204196443146368,0.05736671472345445,0.003937181081624502,0.0603186569784443,0.010700264119434817
Walkitback,0.1179877750329957,0.011153790798171644,0.05012256449765128,0.004039683587651603,0.04978992046643879,0.011793918129661914
Katsutomai,0.08583760931259864,0.006179792240330676,0.033509526893932544,0.003458601833431917,0.03437987483135609,0.007440761588142327
betaking12,0.05655007910345321,0.006199356797700515,0.024497973779486072,0.004184025197847247,0.024839741739931545,0.007928149128201417
ViskerRatio,0.07354211385103397,0.004846783051178326,0.028294672324013947,0.002620091033467568,0.025896962639831093,0.006776693260264407
johnfromberkeley,0.234369999895074,0.010880040999570751,0.061647416458899276,0.009027523977141618,0.06436731044771761,0.011345863522512458
BrautanGud,0.08747128527776249,0.007741229390495774,0.03388300284627351,0.00343573485613565,0.04185014479354606,0.009109768074893247
Familiar_Owl,0.10325966602892839,0.0062534396003159146,0.044045432142457354,0.0030880145355536895,0.03306964946282678,0.00763792718943606
BrautanGud,0.07778755682320271,0.008247208688763762,0.034829812327282834,0.0034773053299357592,0.03371099385913504,0.00917480106186579
tactical_lampost,0.08012704680972788,0.0075137061187564875,0.045027557467447785,0.0032869723902233987,0.03466039107650602,0.010249960176762829
FirstDimensionFilms,0.11563053330116677,0.008525776218804591,0.0448432073420196,0.0038003444483026443,0.04699778756957254,0.010333338189225449
Whose_asking,0.061644995642498875,0.00718342487046437,0.03426514639197215,0.003537752486131717,0.03298657888571557,0.010058392471693751
tommles,0.09095824799012786,0.007080041808655382,0.03490573151720644,0.0033828128215736128,0.03270473848713405,0.009760929051667436
splendorsolace,0.07504916991159952,0.006943257332563217,0.0352592541957183,0.0033394456307214012,0.03911432636859729,0.010399759674467914
bazingazeta,0.08950942267526901,0.009254026712184487,0.04259886813563159,0.003935072683207663,0.040774346582325184,0.010145739872957336
iceamorg,0.12543350132082637,0.009646341841197465,0.04949222136300325,0.0037605934478652653,0.0531907999749169,0.010670550106881728
Devichiers,0.23502940566555994,0.01217046573892803,0.061967899608929275,0.010593228349821876,0.07070936999605491,0.012952000606411567
InigoM1952,0.20887135734157092,0.009921564633822107,0.05991982636668336,0.00901885691841332,0.05881554289349644,0.010493130813320293
HumanSomewhere,0.1044977014564685,0.0067834298175505426,0.03615013838492875,0.0036065252888761038,0.035250113840295846,0.009422730002578192
Barnabys_Choice,0.2018591021297327,0.009456940498177429,0.04508214394016971,0.0069571391117363,0.0554926128457937,0.011065442001482422
ShdBGolfn,0.17695548397217825,0.008946583983237765,0.05710129056127757,0.0039061729411763316,0.056781239224254834,0.011548849604912356
the_blur,0.21393886875369328,0.013548479803599946,0.10129316465968213,0.003958424854224232,0.09001431129365366,0.012402469186134723
gonzone,0.14339555430653644,0.010621946402325307,0.05005787054490499,0.0041004133127793725,0.0530488983745884,0.012803283030622125
Montana_Fish,0.21267285690768095,0.010652774770335325,0.08603041412063694,0.005553539019875884,0.07197065104541706,0.011024398935170347
the_blur,0.0723474480542244,0.009112596043362337,0.036649308841090404,0.0036385746214546,0.04096733805916482,0.00983152815383563
frankbowerman,0.1681424759774856,0.010421720113172382,0.06932898973802283,0.003728811879550716,0.06201309850242924,0.010606207221987412
Barnabys_Choice,0.05169065704571253,0.006067505485622277,0.03082258500343566,0.0030423870693557452,0.03078937886634625,0.008199874005022693
