id,toxic,severe_toxic,obscene,threat,insult,identity_hate
SmilingTroublemaker7,0.06388338458418368,0.007045636537550026,0.029359163124990522,0.003220005806557636,0.027921785973435267,0.008499777642444058
VicePrincipalNero,0.11703228380162681,0.008783838930556391,0.04039405302886582,0.005764127169655675,0.04098272252905974,0.009169607623293607
SmilingTroublemaker7,0.06970059733082536,0.008179013760633312,0.03289268907432183,0.0034891196376078525,0.03706367109003965,0.00919425156694476
VicePrincipalNero,0.1826574426603304,0.009761710403935192,0.0656993488104784,0.011575403300649063,0.05490323838981691,0.01009976421036533
SmilingTroublemaker7,0.18859226494562975,0.0069361391429805805,0.05994245618090123,0.0034738750005227055,0.056162738233102256,0.009813145365574174
VicePrincipalNero,0.04552655538094144,0.005506961086000328,0.022725014948654733,0.00486186774483078,0.022069946031221734,0.006906451862391964
SmilingTroublemaker7,0.1204440292208327,0.007527970876987448,0.051453085245628236,0.005277247394105113,0.04591585265344904,0.008980889286356965
dezolis84,0.18772823645091086,0.007300611586290448,0.06635966433738091,0.005159649362536013,0.07982032968810904,0.011290195605582348
michaelscottspenis,0.07944621831301017,0.006617864500077384,0.031609663032671445,0.0034614626081077167,0.031062876863552583,0.009554508069654851
Noahthered12,0.18864300783732482,0.008966196694683801,0.07399232076937652,0.004000977808518419,0.07644031423147887,0.011103555260068487
DontTrustMe-,0.13941565744671577,0.010340012388436568,0.05727126786269009,0.003922921665365219,0.06878331342331237,0.010173555909681569
FoctopusFire,0.15143608754976948,0.007560301382744954,0.07003315590168074,0.003628876940170569,0.0734621880234512,0.009423033292168108
Noahthered12,0.16820139970450884,0.011188960450230252,0.08451150616076235,0.003950126947528105,0.07451658295620264,0.013523334460431987
FoctopusFire,0.07846584166318567,0.005528485690959433,0.038417849080883755,0.00300529909604213,0.02639225223952812,0.007141865335439456
Noahthered12,0.08928881293812088,0.0073283149993679806,0.05217684767812373,0.003522670161534918,0.039765528080428214,0.009136396782064031
Hamsternoir,0.03755487088115128,0.00549304164748457,0.020332439647981638,0.0030775113335619374,0.018781358489431525,0.006916731796243271
Ms-Anthrop,0.055509889219165366,0.0056066938192492885,0.028203250392754373,0.003188231688298781,0.028221063251063744,0.008175363453781148
PimpNinjaMan,0.056544090149459963,0.004448495250308369,0.026100873454462145,0.0031944051309706315,0.022062454019641884,0.006782882611344185
grammaspain,0.05755232006548099,0.004748055075679678,0.029731475324793588,0.002892304671347294,0.025035734836928163,0.006624986169025668
 ,0.05265552260967837,0.00534244451370077,0.028050674286826754,0.0031618518618306236,0.023831244109793925,0.007691168969570929
WoeHossette,0.08288504799823186,0.0071924817047303935,0.04143351504826594,0.0035350224080121936,0.03752624971424596,0.009286378934809335
PureDelight1,0.08738687348357867,0.006566188391360614,0.039949919445992896,0.0036223689360135947,0.03397259421047875,0.008878272211311286
FetchingTheSwagni,0.19162146827529117,0.009462175852012273,0.08452733236167831,0.0036262161387074273,0.06823906524163928,0.011322229877980082
notreadytho,0.044051758832188155,0.005926419380355223,0.028557958926605998,0.003128302654325791,0.024350796733615173,0.00795578195970751
VicePrincipalNero,0.09187838918156127,0.00965084168773038,0.04047494159818889,0.0035426376488383042,0.04337830981745183,0.010400983223812074
Phlox_carolina,0.08894905015302793,0.007553649210452312,0.0356733046361011,0.003989711742303924,0.03421496840730071,0.009271120316195548
Fuzzlechan,0.08871337275850857,0.0055313167741035275,0.04574893134720199,0.003247396108560849,0.03696781005073125,0.008019464061294808
NjStacker22,0.05578316500449604,0.007574728036715985,0.02916515536122787,0.003477884436949475,0.02968143905493652,0.009210218054231075
alexs001,0.07392139042888046,0.008876708206230708,0.036592997093014494,0.0033470429237279957,0.03691592729642669,0.012558749488094842
VicePrincipalNero,0.07029856381249346,0.007688864153709947,0.033357753674702645,0.0036813946768332125,0.03236115336275738,0.01009645824468658
Dangerzonelondon,0.2899796407985431,0.012129736174203506,0.13241015220840524,0.004109559952243146,0.09651502729397021,0.011190580971749029
jbg2001bright,0.10589992469315557,0.008819584895000116,0.047987385921808186,0.0038220363940880344,0.04106470995954142,0.00981975131997902
thewickedgoat,0.7878653027802468,0.03472176786057627,0.5959827201233392,0.006296016751859292,0.3458680040800442,0.019295295171600738
angpuppy,0.04214840495889675,0.004049135234488059,0.023051286097792063,0.002670179454728205,0.018273792861329803,0.006987118229088634
Michael-harambay,0.13729789417328592,0.005238240668666292,0.04596222360235901,0.004086502039329002,0.03812490969218244,0.007382815605631999
Stuck1nARutt,0.2730646428037129,0.011786538703758795,0.08319594324104074,0.009387555433186175,0.08677477182810298,0.011704698348163003
untakenu,0.07007172929160582,0.009141293642919676,0.04019874443620902,0.004822465203573915,0.036242325519418604,0.00938411591015897
asoupo,0.06707224353334336,0.008339046083538618,0.033798892895747897,0.0035584220541382606,0.03455036115694444,0.009061864166508402
Robodingo,0.06270691421838032,0.004771813253736211,0.029122424256606046,0.0028241346936709296,0.024241603364360098,0.0066499790423497395
Sarugan,0.04019410531467451,0.00660707059649098,0.02681807468812759,0.0031757499727015585,0.023342614784764727,0.008041577717426243
nojelloforme,0.08926803938056782,0.011077866936348019,0.046166677388921724,0.0040273591448033086,0.049365984957971176,0.010927824974469405
nicwy92,0.06278265851964387,0.0062725176266820865,0.03336684262327897,0.003194204169802991,0.035757274161188235,0.008523594345188564
Baconlightning,0.08134236619498611,0.00895786254180284,0.036168924297936424,0.003764645191501006,0.033948037392205505,0.009996137578995902
Quaildorf,0.10759842091726592,0.006899907398999012,0.04642288954669182,0.003128045013934416,0.043360131380465336,0.009951622863788189
colter_t,0.14015473760656172,0.007391690211355192,0.0478939876121661,0.00334125346879977,0.04174783166258262,0.009736215401372612
Quaildorf,0.06861730737545807,0.007451094740900603,0.029158585539801784,0.003332893221430642,0.029315059254125083,0.00869103613348978
colter_t,0.09297011288261081,0.007220295582573324,0.03379386737962088,0.003342595240667624,0.030957064961771953,0.009622765697808741
Quaildorf,0.08080222194645735,0.00705456932156773,0.0339932159180226,0.0031956457034871357,0.028465570604506333,0.008558225332934662
colter_t,0.21298853480173974,0.005995925588447035,0.051776773442469275,0.0032417587270906763,0.04377272861126071,0.009226100273114912
Emperor_Aurelian,0.15815027645529292,0.009767067103268842,0.050096032829384005,0.0047628543784970345,0.05159222376139165,0.011723251078336246
Quaildorf,0.40986530482694283,0.014275752781842803,0.1953167593267896,0.0044953800690198265,0.10545523030220356,0.013505557252171138
Emperor_Aurelian,0.10311070328174773,0.008644526189598196,0.04907379401031546,0.0034604346531583287,0.04573694472707444,0.009999783263308758
Quaildorf,0.07830311507806487,0.007353489115614855,0.035392644968291434,0.003175552962588653,0.030143244485159166,0.00861926729695492
Emperor_Aurelian,0.30964264205651254,0.012451142326292313,0.08536467338443368,0.004939790284700923,0.13239339966406857,0.015942476368659034
Quaildorf,0.06576908063870762,0.006342843719093047,0.035569104887157275,0.0033907006992705884,0.03025886551959926,0.007951682262242589
Ash198,0.06398332377976962,0.005112000273602315,0.03153411666546926,0.0031106866492238983,0.027842885235104666,0.00694691840913858
Silverism,0.09444047724519342,0.008934664033619305,0.0468693877303275,0.0033108726134267823,0.05045771455967199,0.008619060048904491
 ,0.04658755669220864,0.00621469641593291,0.02432104535785174,0.0031012723825244366,0.022555287895034165,0.007512969940181056
Emperor_Aurelian,0.13854694145870053,0.010660865334953135,0.053553766229577734,0.003674554070406136,0.05900714569908285,0.0114815915835486
afburnham,0.13633084852407046,0.009009464380879238,0.04636944680313127,0.0035996961782522752,0.05850833153660207,0.010403565886262171
your-imaginaryfriend,0.23637779991353905,0.01749994320967011,0.08104566809650013,0.006748748293736415,0.13236093183268774,0.013670375681198723
Kyle918,0.09884562423144393,0.008739181056304989,0.04928858347955105,0.00376052700155506,0.046495180118606885,0.010493853670257163
crystalhorsess,0.08190925280521405,0.006323943394171197,0.031384593077925974,0.003090834424235928,0.03462742769998289,0.008415502713480318
joeclark5,0.0815354440072619,0.007325733011553879,0.028957570176324433,0.0033168090095404236,0.03982960530202178,0.010636410708875506
untakenu,0.08079686086534603,0.007763578450109743,0.0407895373017879,0.0031534781447106123,0.04394117752351817,0.009130566315548396
VicePrincipalNero,0.08969178321951031,0.009456799023659026,0.04050254776034279,0.003588673483020711,0.04006368997871277,0.010563002380134598
Southern_Biscuit,0.10107954216651112,0.0067018674243238645,0.04885013718461137,0.0032554098672230355,0.03439415578809224,0.00830145892752549
Scotrp,0.20951194217366473,0.008574932376019336,0.0658250782110585,0.006763153242984644,0.06899071542948255,0.010144166829139285
YouLostMeThere,0.10917451575716472,0.00747817808309367,0.04933672272720777,0.005251071777229874,0.04429140779014168,0.008318379126805655
 ,0.09302757576031746,0.004939711712060906,0.03556188805879293,0.0032135070993947077,0.030666177592952416,0.007308139152502243
cumbomb,0.06085881771332069,0.00879633514293069,0.029871423487922537,0.003565820668591163,0.03838948322508249,0.010247688542917606
Emperor_Aurelian,0.09012297152374946,0.008463707553880892,0.0397023533474153,0.0038009197329380248,0.04815514543061679,0.009249873831019405
dominicanasshit,0.12628366361320043,0.006931229017779019,0.049077952836444186,0.003235371726841584,0.04328727786527517,0.008659766526809137
grisioco,0.1445815998138333,0.009680056536116997,0.06888269175452257,0.0037274610316772945,0.05083950144343507,0.010432433918897244
cvlrymedic,0.0831092603179368,0.007699226235840566,0.037707468906261865,0.0034454144157194744,0.038465336381014376,0.008255864048593324
Emperor_Aurelian,0.07140361826283965,0.007802455550510108,0.03605551233857822,0.0035734245579460634,0.03322556188101864,0.009074522917189257
colter_t,0.10991016186548586,0.008616670329125784,0.05689240170375222,0.003542738754603829,0.044531720640423295,0.00994169082921584
TheSensation19,0.05045308374138902,0.004288645685684521,0.02872340089743479,0.0028403720319214905,0.026355309727022224,0.006638998418908344
Sarugan,0.15573075111340232,0.010163247942336272,0.0639309231528177,0.00446457961076832,0.06685259928817378,0.012999585346793152
TheSensation19,0.07358465409707388,0.00575161251192001,0.03852890311261823,0.003183966914415446,0.032386798286145345,0.007562305591504055
Emperor_Aurelian,0.09035048404476946,0.008455096159148578,0.03812810288745379,0.003490828193864833,0.03790954959145774,0.009819125176018444
Sarugan,0.03927005415123886,0.004634400334222266,0.021966734596102436,0.0031982130307469845,0.019612243279505937,0.006493182931164324
PaperCutRugBurn,0.06945008134324614,0.004989323241351598,0.028779571899734506,0.0030454537729785684,0.025616328972784874,0.007388924202110811
SmilingTroublemaker7,0.07410480693874667,0.005864253816815667,0.037833308922703174,0.003171132923731034,0.03300481411684422,0.009413296818333475
FoctopusFire,0.07189103822428802,0.005421268153879217,0.03228894322317159,0.0029825980721145426,0.026645032263765495,0.007408084400142629
VicePrincipalNero,0.07736431299712025,0.007103797301478452,0.044247485686013596,0.0032348088869158975,0.03492605295014802,0.008540709459483965
llcucf80,0.09767549017215137,0.006898849908062494,0.03650330604882845,0.0031464406705303126,0.0394293815035502,0.015897332740939636
DLTMIAR,0.24973808567395883,0.013771694717118683,0.07379915988048345,0.0154808715115373,0.07557280267255699,0.013694679385649415
UBootCaptain,0.37132774752028347,0.011630618782194898,0.10832498550725286,0.003530891453468276,0.14976470375645826,0.013808572747976082
BornTooSlow1975,0.24969281393958054,0.014918810574090375,0.09320444577746481,0.0037450436108679565,0.0975021450324731,0.0178515122099172
MotorcycleDreamer,0.29752154708318523,0.00814618538009107,0.1058068707167342,0.0036379559145202057,0.07337701782359667,0.012194716520762292
Sarugan,0.0968911264126089,0.006829380901320535,0.03849990065054407,0.003836352616053454,0.03774200906135511,0.009975089417842475
MotorcycleDreamer,0.09641562881726704,0.005166506832362412,0.033644011977674027,0.0034431539738972697,0.0286716411889664,0.007382125990690007
